c_x,c_y,c_t,a1,b1,c1,a2,c2
2,4,3.4009849302448814,3,2,6,1.8179720625848845,2
7,5,4.304074865510284,1,1,2,2.7885303849526424,1
2,2,4.52313295235062,3,1,5,0.6002746017077066,3
9,1,3.997615347493414,1,1,4,2.6488438333542383,1
7,7,1.2478722258444246,2,3,5,0.713502410539565,2
6,1,1.8895075636665633,3,2,5,1.6905122037041886,4
8,7,4.802029182282659,1,2,6,1.068771621988596,2
5,2,4.13312339525293,3,3,5,0.7590117319098917,4
7,8,4.491605320438387,3,1,6,1.7713118091618105,0
2,8,4.523192539809943,3,2,1,2.0995629474032738,4
6,5,3.012888672375014,3,1,2,2.7669373848869063,0
2,6,4.582759404263475,3,2,7,2.863867477521335,3
6,7,3.9796074755900435,2,1,1,2.7137638698934357,2
3,9,2.404753294061986,3,2,9,2.126304601982627,0
8,7,3.3912151373580537,3,2,1,1.3671095555953123,0
8,1,3.2164945216232317,3,1,5,1.5840829569301824,3
9,9,2.7890316163911244,2,2,1,2.66667619004379,4
9,2,1.338067706188653,3,3,3,2.4999958206877992,4
1,7,3.0300440154544686,2,1,4,2.4973951054050074,3
1,1,2.8209026423087287,1,3,6,1.0288029755925063,4
1,1,1.900023158689979,3,2,1,1.154727459074588,4
1,1,1.8547726686576858,3,3,9,2.954601406008858,1
2,2,3.642127190500113,2,2,4,1.1583898382176068,2
9,4,3.069096529247732,3,2,1,0.5054002986043424,4
1,1,3.3178494261682685,2,1,9,1.2915839510263458,2
5,7,4.847680117332478,3,2,9,1.8448358859305793,2
8,1,2.6982752059172226,1,3,7,2.7524519698956307,1
2,4,4.409276317245029,2,2,4,1.992296029244369,1
3,5,3.0117224342251716,3,2,2,2.2897681945360433,4
1,3,4.7630787813881295,2,2,8,1.8684286603319236,4
2,4,2.326641591791292,3,2,1,1.7021888370882277,3
4,3,4.4354399143293595,2,2,8,1.3982971192540505,3
7,5,1.4469118948377413,3,3,6,1.6729695537661473,0
8,4,1.4336625314738907,3,3,9,2.648934966139935,1
6,5,3.654542974967007,2,3,4,1.2269598034529277,0
2,8,3.733305061449066,1,2,7,2.6425058947177638,0
7,4,3.7962687342357717,2,2,1,1.649419858845967,3
4,9,2.522150615802992,3,2,2,0.5503250435012803,2
4,9,4.863215817539222,2,1,4,0.8121852352479912,4
8,2,3.63873732354384,3,3,7,0.53890821133295,0
4,4,2.471703711513886,1,1,2,2.0161275025423904,1
8,9,1.717873805924797,2,3,5,2.301754405016178,3
5,9,3.7259952385959707,3,1,5,2.0462394006631537,0
5,9,1.2447101049668046,3,2,3,0.5824656248499569,0
1,7,4.044527144714825,2,3,8,0.5580666766787254,0
4,5,2.0593216434145245,2,2,8,0.5150261381590555,3
7,4,4.1016397153665265,3,3,3,0.7062736554425121,3
5,8,4.396747880813654,3,2,6,2.0224082076110435,4
4,7,2.6063842613326953,1,3,6,0.6879433473980574,3
3,2,4.27829875630852,3,3,9,0.5493961297287107,4
4,7,4.800743363006798,3,1,6,2.7475608369839915,0
6,7,2.3275488485476292,2,1,5,1.3758313815096164,1
1,8,3.932811373654206,1,1,9,1.1242336334910856,3
4,9,1.3254666366509618,1,1,9,0.8948587552553864,2
4,9,2.2317605838364822,1,1,3,0.5960148533530527,4
5,5,1.5785358102304579,2,1,1,2.34644065656206,4
9,2,3.794140941923063,1,2,9,1.2421845862006935,0
5,2,4.304902872535893,2,1,3,2.026733483641953,1
7,9,4.109872423468396,2,1,8,0.7027353795746047,4
3,5,2.638823363593854,3,3,8,2.5153126038237197,3
4,3,2.585285680589333,1,2,6,2.195510643559892,0
3,8,1.1934460359961268,1,2,5,1.2009145469367726,4
4,1,2.844436339405512,2,1,9,1.3348313255282873,4
4,4,4.769209969211481,2,1,3,2.6727029315075352,4
4,6,4.440658312269038,1,3,8,1.0570760959968324,1
3,3,2.3070546801846694,1,3,8,2.596622038409795,1
1,5,3.9307710553887603,2,3,2,2.864629499260433,4
4,5,1.2491342888333063,3,1,4,0.6881132148972611,0
1,1,1.3639219049095659,2,3,2,1.3190434409283291,1
6,8,2.1192324047194617,3,2,2,2.069267426111013,3
5,2,2.352173048037226,2,1,6,1.0741478709834413,1
3,9,4.066692059178342,3,2,9,1.3092699400833219,2
4,3,4.969605129125645,2,3,2,2.905746622944137,2
9,3,1.741916954647531,2,1,9,0.6089363499932977,3
6,7,1.4580757321683522,1,2,1,1.9269694820915613,1
7,8,4.040751267813143,1,2,5,2.817106462446756,1
3,8,3.517811469731419,2,1,9,2.453897766633748,0
7,8,4.852986942202044,1,2,4,0.6415587888149215,4
7,8,3.1031199893183463,1,1,7,2.543597674466711,4
9,3,2.298355772291164,2,2,4,2.041088366292649,1
3,1,3.0029228508989636,1,2,7,2.576717715744654,1
1,4,3.0082124047835697,2,1,6,0.9056611736155,3
7,1,3.5034902225286615,2,2,9,1.0298825999904901,0
3,1,3.6911202677839605,3,3,6,1.6870061697596543,0
3,8,3.1169420014771463,2,2,7,2.628661155230976,0
6,6,4.331412944573453,3,3,3,1.4070423759601274,4
4,2,3.498807163461645,2,1,6,0.7932296242060919,4
8,3,3.577032185823056,3,2,6,1.6231441493209333,4
2,6,4.262550450174694,3,3,4,2.993093899775826,3
5,9,1.730144620414921,3,3,5,1.098772728248525,2
4,4,4.450114143225678,2,1,6,2.3348375141437865,1
3,4,3.0559466125454535,3,2,2,1.9511059690034829,3
4,1,1.2955156137947417,1,1,6,1.38581879525132,1
3,7,3.943404054988222,1,2,7,0.9160924553419337,2
8,2,2.0562158224557994,3,1,9,2.953398518084316,0
4,3,1.3716672821946507,1,2,5,0.978995273053236,1
8,1,4.5678516688922475,2,2,2,2.537053514362789,4
5,1,4.485592343014398,1,1,6,0.518778722753461,2
3,3,1.7738496750857897,2,3,9,2.9881357744135313,1
9,3,4.442995311102458,3,2,9,1.1931915378209172,1
4,1,3.6640164350141906,1,2,5,1.7677908707568606,1
4,3,4.898832486436996,1,2,7,2.4493691531013635,0
9,8,3.4146540298173487,2,1,6,1.045634483637569,2
2,1,1.031652660526205,1,1,3,2.9691200744508057,3
5,6,3.4179937440647055,3,2,2,2.602448991920511,3
3,4,1.9804064684726668,3,3,4,2.771551072509417,0
2,1,2.4941709267221506,3,2,3,2.531434758264892,1
5,1,4.802616430795263,1,2,6,2.1779745085523845,3
3,6,3.8851778873037675,3,2,2,1.6027608630663055,1
7,8,3.701339017473374,1,2,4,2.29529456224975,4
2,6,2.4363046669193307,2,1,7,1.1922051429034082,1
3,7,1.8541691642289715,3,3,2,2.6666411974622575,2
2,8,1.4211019797684918,2,3,4,2.959980769339563,1
5,8,2.7542110834831064,2,2,5,1.4931057922745137,1
6,3,4.112426784577995,1,1,5,0.660987535226985,0
8,2,1.370596961788633,1,1,8,1.300614775531939,3
6,7,1.3878579198939587,3,2,3,0.5851208672979245,3
2,7,3.7372085119816445,2,2,3,2.3854183051999667,4
2,6,3.0990372150812506,3,1,2,1.3820279594152647,2
2,4,4.793021917771185,3,1,6,2.8681670026868678,1
4,7,1.4236390603098363,1,2,7,2.896000309011436,4
7,4,3.0344984711794307,2,1,6,1.6834851046100092,1
5,1,2.695809193098238,1,2,7,1.4915232636224172,0
2,9,2.229727358876822,2,2,8,2.6536486605489493,2
6,3,3.091343310906946,2,3,5,1.6721641913600334,0
6,1,3.4477257427542507,2,2,3,1.0528366458523826,1
7,2,1.2871971988414286,1,3,6,2.877601345465656,2
7,9,1.0592032597503915,3,2,6,1.784255960058624,3
3,3,2.08071240991375,1,1,9,1.6466373845903208,2
7,9,1.6065195546005757,1,2,3,1.0599751369816175,0
6,6,4.676722006081048,1,3,3,1.3411570108010082,1
1,2,3.205938397458851,2,1,8,1.3563015595314882,0
4,2,3.973803185363328,3,2,4,0.9945041758307509,2
6,4,1.3511854034622095,2,3,7,0.5034288409434378,4
3,3,1.034318855638051,3,2,3,2.583134691890738,4
6,9,3.136342304010597,2,1,4,1.320557602424254,4
3,5,3.819429192491801,2,1,1,2.2534611851597246,1
5,3,3.6983832638604124,1,2,3,2.1877148845999312,3
2,3,3.4956651516335002,2,1,5,1.4793295486069076,2
9,6,4.542370789348599,3,1,2,2.0507475379560764,3
8,5,3.3769840471617867,3,1,2,1.9050392391379813,2
6,4,4.331694755952366,3,3,9,1.6801399134384558,2
2,2,3.7819657286327035,2,3,5,1.9050925402111545,2
6,3,3.9380505459851456,3,1,8,1.2184363095736641,0
7,3,3.0384137116214687,1,2,4,1.663466553636152,1
1,8,2.6626223336008388,2,3,1,1.4759984715632064,0
8,2,3.0060014281594225,2,2,2,1.4599665853783574,3
5,2,1.7590104860425693,3,2,7,1.6797378840789428,2
4,9,2.4263398983654203,2,3,9,1.8098813367772686,4
1,3,2.9421314176725213,1,1,5,2.2821977386392884,4
2,8,3.0155368739446207,1,1,7,1.690802155098184,2
3,3,2.4165395796273117,1,2,4,1.3626047108358101,1
1,1,3.322328319676338,2,3,1,2.342022640939301,2
9,1,1.5597439768618973,1,3,3,2.386779642058632,1
1,6,3.733224145981784,3,1,2,1.1742184753870892,0
1,7,3.9361778038526554,3,2,5,1.5308098069228568,2
2,5,3.9142979890485945,2,3,5,2.152674788585113,2
7,1,1.5802942430345164,2,1,3,0.9677481908764445,3
5,9,2.312921923492046,1,1,1,1.4756341247668832,1
8,3,1.5619564572665952,2,3,6,1.438323502565155,4
7,2,4.053626865279329,1,2,6,2.623869686191403,3
7,6,2.4650565880278337,1,2,1,2.4424798013986293,2
1,4,3.1946140946785437,2,3,4,1.5779428187069988,0
6,7,4.913061230128109,3,1,9,2.143219875111546,3
1,8,4.431009930871251,1,1,9,1.164480321837777,2
8,9,4.75710227197891,3,2,5,2.23770239639101,1
7,7,3.6517273016748475,2,1,5,0.6523518594145943,3
2,6,3.465871688229069,2,2,6,0.5247046680385821,2
5,6,2.810738008178854,1,1,1,2.7024927901519833,3
9,1,2.3426849459827634,2,2,9,2.0477808335362697,0
5,1,2.0504286780355194,2,2,2,2.367802321120569,3
6,5,1.9563924605080252,2,3,5,2.1398367037690127,3
2,5,4.065994000439787,3,1,5,2.012804326645586,4
7,5,1.2341682713421913,1,2,3,0.8604410458244856,1
5,8,4.744868224007164,2,1,7,0.584983312549868,1
4,4,4.8124722448606025,1,3,3,2.902636353742179,0
2,5,1.3439269243259315,1,1,8,1.1626259679514133,1
1,8,3.060178199732416,3,1,1,1.5698249794502384,0
8,6,1.9814837012025874,2,2,8,2.0904778800908184,3
5,7,1.650592399837842,1,1,4,1.1746031125767065,1
7,9,3.022407508240744,3,3,6,2.197143384863061,2
3,8,4.52954206037985,3,3,6,0.7930517110166486,4
7,8,2.0253735190261857,3,2,9,2.908447512989593,0
5,6,3.8355549236335063,2,1,9,1.1545191580476926,0
8,7,2.835985734244337,2,3,5,2.1200872552958683,3
7,5,4.91140712333476,1,1,7,0.6535032829075961,0
5,4,1.9468523966676918,3,3,7,1.1721969682638682,4
7,6,1.390763496908559,3,3,3,0.7414793210508209,0
4,2,3.5746053405363223,3,3,1,1.642679967066105,3
9,6,3.1311792766718667,1,1,9,1.9976696611221274,4
5,4,1.5172959290161376,1,3,5,1.716336728745503,3
9,5,2.0148267803475637,2,3,9,1.0988217485324179,2
5,9,1.9686976119994406,1,2,8,1.0619936832934493,1
2,2,3.148721764735423,2,3,6,1.3507249983751417,4
5,3,1.6239814961049617,2,2,7,2.8064214886156407,1
3,1,1.2431920717277154,1,1,4,0.9514212961170929,1
5,6,1.4585075027100305,1,2,3,1.9379374556822822,4
1,7,1.0057456685851065,2,1,9,1.5443000458406884,2
1,2,3.998385706042177,3,2,6,1.6507393619246886,1
5,1,4.436592267579522,1,2,7,1.0638978672346753,2
3,7,2.9337109393534178,1,3,3,0.6951027540089536,3
1,5,4.706317128162086,2,3,3,2.1600363002445575,1
1,9,3.6942439485658474,2,3,8,2.174246123824904,4
5,2,1.0676349221527919,1,2,7,1.1506864803955337,1
5,8,1.3183776767198832,2,1,8,1.0425309532940585,0
6,3,3.1892714974495058,1,3,1,2.7409626967064984,0
6,7,2.3632784695506985,3,3,6,2.115348645740017,4
5,4,1.7399173271134662,2,2,1,1.2203805140445385,4
7,5,2.1124765771729206,1,3,7,1.8353245238966545,2
1,1,4.544542418107909,3,3,2,2.023111506387197,1
8,5,3.670347445092964,1,1,8,1.0045752979530285,2
1,6,2.8454409913229375,1,3,9,1.687294201554536,1
2,6,1.0180423327002441,2,2,2,1.933234491283397,1
2,8,2.248604122981414,2,1,1,1.350945086796404,3
6,1,2.7514070500552608,3,1,8,2.51165356856359,2
3,9,4.761278678820595,2,2,6,2.362528233929048,3
4,7,4.979219235008973,1,2,8,0.5680583801250262,2
1,5,3.2204285470924,3,1,4,1.470478497289263,2
3,6,3.6611414356649306,3,2,1,2.622391923086499,4
4,8,2.773614581736402,3,2,9,0.6518484754350663,1
7,3,2.600705902476996,1,1,5,2.543411824350021,1
6,6,3.6718279717902615,2,2,7,2.622534801891816,3
7,8,3.532938413335413,3,3,3,2.0146094445292135,1
4,1,4.74897865546185,2,3,9,2.8424613548311437,4
3,8,3.9993102491707813,2,3,6,1.0883744262686492,1
6,1,2.2997840229887037,3,3,6,1.9011139657146787,2
8,4,3.479294615991691,3,3,7,2.41269554745765,1
1,4,4.493552410812789,2,1,4,1.1554684586666983,4
3,1,2.138768223762345,3,1,3,1.3263679054317277,0
9,7,1.0371816552156305,1,2,6,2.053998074230708,4
9,3,4.189596112152314,2,2,9,1.287843219940695,4
4,2,2.1733624366458444,3,3,5,0.7617886486826924,0
5,7,2.5620572288556027,1,3,4,1.805821450956377,2
7,7,4.040888981756547,3,3,2,2.219970731658952,2
5,1,2.6314126158874895,3,1,8,0.6942526801841099,2
3,4,3.6988986868776266,2,3,5,2.72461344753272,2
9,2,4.429892952239159,2,3,8,0.689526853170916,0
3,3,2.9219868031016634,2,2,9,1.072922552278559,2
9,7,4.134534014921801,2,3,1,2.7665401078372276,2
5,6,2.656497247790852,2,3,4,2.9311600981704604,4
7,1,4.166382683838229,2,2,4,1.1142965623699672,4
7,3,2.7533542740902033,2,2,7,2.1573325553481233,2
6,3,4.6230413995373105,3,2,4,2.0795791802797705,0
2,1,2.0010834548173,1,1,5,2.463832875421236,4
9,6,2.72395017419074,2,3,2,0.6064790176628647,3
9,7,3.8564759052411857,2,3,8,1.9087515084335793,2
5,2,3.197323011041944,1,1,6,1.3979535235631266,2
6,9,2.7989949770497318,3,3,4,1.8170594814140983,4
6,9,4.7040969232721945,3,3,6,1.4126167406699528,4
1,8,4.485006377059365,3,2,3,2.4548392886550676,3
5,4,2.2202934295511274,2,2,4,1.2774607914866292,0
1,2,1.2341403830013786,2,1,6,2.484716146105651,1
2,7,1.3858889840822695,3,1,1,2.4158937916434304,1
4,3,1.2642839596069524,2,2,3,1.183417132611896,0
9,6,1.18789587223708,2,3,6,2.0943092073376994,1
4,2,2.6776391517108955,1,1,2,2.1470672278542953,0
7,6,1.6699837712194183,3,2,7,1.5995985310786995,2
6,1,4.980156626238811,3,2,2,2.265252787596747,1
9,4,2.8909095900083104,2,2,8,1.6038181889437944,3
4,2,2.340986587493161,3,1,7,1.4502038702409328,2
1,7,3.6561690661312305,1,3,9,2.023358563427668,0
1,8,4.932551301700652,3,3,5,2.2741864771064075,3
2,3,2.4100712245187292,3,3,1,1.083093046646956,4
7,4,2.741032989179651,3,2,7,1.9197546505028238,3
2,4,4.994158418494736,2,1,7,1.1281428163320886,1
3,8,3.067633240959039,3,1,8,2.735169603365616,1
4,9,1.2638554516575917,3,3,1,1.3104204132820978,2
7,1,1.2785629548581507,3,1,9,1.6217095571925337,0
6,4,4.486387272369198,1,3,4,2.1848572667497974,3
7,3,1.426863739175753,2,2,3,1.4178724065087982,3
6,5,3.0628556403616782,1,3,6,1.924904128395843,4
8,5,4.397772813712447,3,3,5,0.8034126789829389,0
3,9,1.094960379022663,3,2,8,0.6306399587628058,0
7,6,1.150992158792592,1,2,7,1.594838544842514,4
5,3,2.9681679020980662,1,3,1,2.472743853909641,0
4,8,2.7244472028013775,3,2,8,2.010730328632418,1
3,9,3.3905906199270848,3,2,4,2.1838720523216346,1
6,7,3.2822831284491847,3,3,7,1.4454791970550944,3
7,9,3.481330212672554,1,3,2,0.6842635505195267,4
1,4,1.06888453254082,2,2,4,1.6619859936140076,1
3,8,1.0864094935387025,3,2,6,1.77786531936178,2
5,4,1.940584700806323,2,3,9,1.0102397544756454,4
7,1,2.7468734261554006,1,2,1,1.1310958127099981,0
3,4,1.3708349172698244,3,3,7,2.3571035217678213,1
7,4,4.791991126498097,3,3,2,1.1791065616113583,3
8,7,3.0225567052576237,1,1,9,1.6303229733186082,1
9,6,4.67912061514105,1,3,1,2.8751354684718087,0
4,5,3.0255134495702887,1,2,6,2.9904210192663725,4
2,1,4.903697442417389,2,3,3,2.3033287957855744,0
7,4,1.6827270714500013,3,3,3,1.0349138813504841,1
7,8,3.662280633213465,1,3,5,0.5443807110742339,2
1,5,1.8641206144879638,1,2,4,0.6391228984598469,4
6,9,1.0167559328865656,1,3,7,1.0675688887282853,3
1,6,3.67792018940063,2,3,3,1.765788559251217,1
3,7,1.1277432889841492,2,3,3,2.161356073575382,2
2,6,4.714413983546866,1,2,1,2.6631386824812577,4
2,4,1.4770891932186623,3,1,5,1.0641643595368862,0
8,2,1.4066322494147898,2,2,9,2.9333226575509146,0
3,9,3.642659505968002,3,1,3,0.6915909895836332,1
1,5,2.1069292847565633,2,3,6,1.1480755936546212,2
3,7,3.4483600260254685,1,1,1,0.7401384571525594,0
8,6,1.6563843164514833,1,2,1,1.7421598953162647,2
8,2,1.4830546325457905,2,3,1,1.1444853643895332,2
6,5,3.7726660576985993,3,2,8,1.7341270116287297,3
7,3,2.180504049974049,2,2,2,0.6064710539826996,0
3,6,1.0869620686365744,3,1,4,2.904407238014237,4
3,9,3.3600861213855056,1,1,7,1.6464657959044589,3
4,5,3.873003300824935,1,1,6,1.6903546505648372,1
3,4,2.001911986484259,1,2,9,1.1696120492221218,3
1,5,1.728534793224414,2,3,2,0.6074186382870304,4
2,9,2.2885599448644713,2,3,3,0.7109625428077913,3
3,4,3.574066197124876,1,1,5,1.4749038375037387,4
7,5,4.052743200543816,1,1,6,2.8475062423995867,2
3,5,3.322610916032061,2,1,2,2.510771027281182,1
2,6,3.906292315143507,3,1,2,0.7782343294014886,0
7,4,4.254767916988206,2,3,3,0.7411846004851681,2
4,5,2.3444644249457007,3,2,1,1.3850179286733697,4
4,7,1.015781714525803,2,3,5,1.0133040145349557,1
6,7,1.6080552678377353,1,3,4,1.216723732457945,1
3,2,4.1845850940306715,2,2,4,2.1812497839120097,2
4,9,1.5553303978692425,1,3,1,1.5514693038630303,3
6,8,3.5240392526680764,1,1,2,1.1863809061059902,4
2,8,2.9249749958898854,3,2,3,2.5338955930968643,0
2,7,1.185070932991184,2,2,1,1.8000651083815806,1
3,2,2.0610179208666692,2,2,1,2.2515990894646727,1
1,4,2.0049098138947246,1,1,5,2.8898994773627797,0
7,1,1.06182231088493,3,3,2,1.3003085729482249,1
9,9,4.496587495813269,2,3,8,1.0677634471791795,0
4,8,1.1765024278488192,2,1,8,1.5470294463511136,3
8,8,2.948665876583038,3,2,8,2.1612198996168637,3
8,1,1.3270075138919202,2,2,8,0.6697619950975195,4
4,8,2.848289845739717,1,1,7,1.7163304735299751,1
1,8,4.953308762143775,1,2,2,2.216502579817943,0
7,2,1.6464525699597474,2,1,3,2.2325472270919775,4
8,8,3.1815804897028097,2,3,8,1.8733341604592255,0
1,6,4.603604896843642,3,2,3,1.9864940840524277,4
8,8,1.4075166201689702,1,1,5,0.5968528941570646,0
5,7,3.80080125017196,1,3,9,2.2994817779196834,2
7,5,4.394693529474802,3,2,2,2.48538440641991,0
4,3,4.134061989518106,1,1,8,2.3067219710311235,4
7,3,1.6720662511578692,1,2,6,2.4560292773905883,4
2,4,2.0343031915477106,3,3,7,1.6792088570359573,1
7,2,3.5289120220079107,1,1,3,1.20672755957703,1
9,9,4.09472548175138,2,2,9,2.858739024942672,2
2,8,1.2187036712699322,1,2,6,2.6260025118647468,1
9,5,3.71568213280498,2,1,5,2.558448012298329,0
1,5,4.068785401396899,2,1,7,1.9821168942571425,1
8,6,1.6818299229233102,1,3,8,2.5095803278445317,1
4,8,4.87974848661109,3,2,6,1.9513527591014574,0
8,8,1.578238165422091,2,3,1,2.6767993843449713,0
8,4,2.064208737286784,1,3,7,1.164338649078444,2
2,6,3.5204999679643367,2,2,3,2.8804367714250008,2
4,2,4.812233886023863,2,1,6,0.9543164408373814,4
2,6,2.5603246106496593,1,3,8,0.9654477555173298,1
2,9,2.789884817942084,3,1,6,2.131628757253732,2
8,5,2.588027145239171,1,2,2,1.3274047392768704,4
6,1,4.0700156185136915,1,3,3,0.6405203355525051,2
8,8,4.09451987923034,2,3,4,1.9970256647835978,1
6,5,1.8346865030854365,2,3,1,1.635960436319856,3
3,5,4.814248680161535,3,1,6,1.3928830621377828,2
4,7,2.1607830581519094,3,1,1,2.193104829568707,0
4,5,4.158542194415855,1,3,3,1.1586293260847962,2
9,3,1.792537119418931,1,2,7,1.4590134543468243,3
6,7,2.75908807581887,2,3,7,1.5986450679627011,4
5,9,1.7542282677371936,2,3,5,1.4309836877039572,2
9,6,1.0656781887321314,1,1,1,2.0643547573130085,2
8,8,1.6926849233897312,1,2,1,1.4101818861375772,0
3,5,2.755209172110159,2,2,8,1.8947236900410558,1
8,1,1.3732397572345199,1,2,1,1.7359797744316259,2
6,7,2.910343876849982,1,2,5,2.8799751176660524,3
3,2,3.076793119373852,1,1,1,2.59974160199742,3
4,4,3.870815311772555,1,2,3,0.7123533427515945,2
8,2,1.0477243691162652,2,1,6,1.6530432249876963,0
7,2,3.639278444269295,1,1,5,2.2675905124510782,3
6,1,2.504371231320508,2,3,6,1.1320761780294366,4
4,1,1.5303237773887695,3,2,4,2.301534384811102,1
4,7,4.450011253842325,1,3,9,1.1735196440628144,3
8,2,2.3173852683749385,1,3,6,2.8280187870391766,3
6,4,4.010231297536473,2,2,5,1.6751695273849219,4
6,1,4.574671966314128,1,1,4,1.0397542372251785,1
5,9,4.718721267096681,2,2,2,1.8730126187012601,3
7,3,4.936395075492075,1,1,6,0.980209491534061,1
7,6,4.301968127351278,2,1,4,2.456702443564602,1
7,1,4.997731892943849,3,2,4,2.588182725471529,1
9,9,1.041981791173165,3,2,6,1.438804976972972,3
1,7,3.1336415488234715,1,1,7,0.5724323503462998,3
8,4,1.7648679216618062,3,3,5,2.1228294018076803,1
3,5,3.8579059411042587,2,2,2,2.620288604558987,3
2,8,1.0879498040595954,1,1,8,0.9979177375360899,0
8,7,1.4780540498255768,2,2,9,0.8815227746776881,0
9,8,3.0583778836445417,3,3,4,2.6874209729651852,4
1,9,1.1892731208574068,1,1,5,2.6860263525223127,1
9,1,4.789921203349774,1,1,5,2.10614607019353,3
8,2,2.112736615138521,3,3,8,2.8677423546820657,1
7,2,2.2006961679497095,3,1,1,0.7769623529206697,0
8,1,4.235476939351781,2,3,2,2.9574887303296604,0
6,7,4.823682849209196,2,3,5,0.7470601660222771,2
2,8,2.7816295296308162,1,3,8,2.568018265142436,4
2,3,1.8979005744150368,3,2,2,2.487067211660565,1
2,1,2.6230090256203673,2,3,6,1.559730850341984,0
3,3,2.4495358009945334,2,1,3,2.243986298801855,4
6,6,4.953623874492993,1,2,8,0.665696054243028,2
8,4,4.416647612494534,3,1,9,2.7234007603710806,2
3,5,1.9988971101253625,2,1,9,2.0694933913482556,1
8,7,2.869813442037199,1,1,2,0.9928696382270334,2
7,1,4.952803378095248,3,2,4,1.322547322115417,1
5,7,3.0909286856347373,2,2,4,1.89577395789512,2
8,7,2.7358308512952503,1,2,2,1.8000851913772238,4
7,4,1.3471589799517565,3,2,9,2.0117247995151013,0
5,7,1.0868791308265875,3,3,5,2.2942361843597565,2
7,1,4.703317905646664,2,2,1,0.9478553591662973,4
3,5,3.088197195424329,1,3,9,2.9520193142012823,1
6,1,4.712329331567755,1,3,3,2.1524387487623997,4
6,9,4.6570196459061695,1,2,3,1.5787561067128095,4
7,2,4.116783521831795,3,1,1,0.8316314284926097,2
8,9,2.0447667927651434,2,3,4,2.210181214630544,4
2,9,1.059667187664933,1,1,1,2.735322432041488,0
4,7,3.7725683325562565,2,2,7,0.5174462478095905,1
9,4,1.455101964550897,1,2,2,0.6850826272874775,1
2,1,1.8993134661927562,1,3,1,2.4803298554217577,0
9,2,1.6688411666593637,3,2,7,2.2269496241475126,1
3,4,3.7570929916773963,3,3,5,2.012040221755661,4
5,9,2.7194237424835146,1,1,6,2.099022478157153,2
1,8,3.2210072824863407,1,2,5,2.20731582182147,1
7,6,2.1422301501278977,3,2,5,2.492800495119176,2
2,7,4.015352331048655,2,1,6,1.8139284577637693,2
9,3,1.3770456435079756,1,2,1,2.0264976404385338,4
9,7,4.1327262130695415,2,2,1,2.9708241354097633,0
4,9,4.447792712747631,2,1,8,2.4878242164775055,0
6,7,2.7795056244736926,3,2,2,1.0457314501202886,4
9,7,1.192662908293999,1,2,6,1.0842557298228073,4
8,3,2.0255494032176427,2,3,5,0.8400768079420149,3
6,5,2.666855316039916,2,1,8,0.5505826936953455,3
8,5,2.0825832858362037,2,1,4,1.6219078850194328,4
4,9,3.041606195840041,2,3,1,1.85649106896722,3
4,2,2.2892583983353147,3,1,7,1.0388976644532644,1
8,5,4.444670548954253,2,1,6,0.6377508789001893,2
1,1,2.556118125036088,2,3,5,2.2524529996187734,4
4,7,3.3242660974240565,1,1,6,1.8067286742904336,2
